name,Population,Cluster1,Cluster2,Cluster3,Cluster4
Ind67,Gambian,0.99997,1e-05,1e-05,1e-05
Ind68,Gambian,0.9910696363636362,1.0181818181818182e-05,1e-05,0.0089101818181818
Ind69,Gambian,0.9925393636363636,1e-05,0.0031625454545454,0.0042880909090909
Ind70,Gambian,0.99997,1e-05,1e-05,1e-05
Ind71,Gambian,0.9950604545454544,1e-05,1e-05,0.0049195454545454
Ind72,Gambian,0.9774847272727272,0.003178,1e-05,0.0193272727272727
Ind73,Gambian,0.9921635454545452,1e-05,1e-05,0.0078164545454545
Ind74,Gambian,0.989687,1e-05,1.0090909090909092e-05,0.0102929999999999
Ind75,Gambian,0.9841889090909088,1.0363636363636364e-05,1e-05,0.0157907272727272
Ind76,Gambian,0.9839273636363636,0.0037966363636363,1e-05,0.012266
Ind77,Gambian,0.9992535454545451,1e-05,1e-05,0.0007264545454545
Ind78,Gambian,0.9858120909090908,1e-05,1e-05,0.014167909090909
Ind79,Gambian,0.9833674545454546,0.0086265454545454,1e-05,0.0079959999999999
Ind80,Gambian,0.9914903636363636,5.672727272727274e-05,1e-05,0.008442909090909
Ind81,Gambian,0.9087586363636364,0.0531832727272727,1e-05,0.0380481818181818
Ind82,Gambian,0.999340909090909,1e-05,1e-05,0.0006390909090909
Ind83,Gambian,0.996209636363636,1e-05,1.0727272727272727e-05,0.0037696363636363
Ind84,Gambian,0.9851710909090908,1e-05,1.0090909090909092e-05,0.0148087272727272
Ind85,Gambian,0.9995562727272728,0.0002051818181818,1e-05,0.0002285454545454
Ind86,Gambian,0.9883415454545452,0.0024370909090909,1e-05,0.0092113636363636
Ind87,Gambian,0.99997,1e-05,1e-05,1e-05
Ind88,Gambian,0.996696636363636,1e-05,1e-05,0.0032833636363636
Ind89,Gambian,0.9889274545454546,0.002491909090909,0.0008803636363636,0.0077002727272727
Ind90,Gambian,0.9893637272727274,0.0010056363636363,0.0002088181818181,0.0094218181818181
Ind91,Gambian,0.9949804545454544,1e-05,1e-05,0.0049995454545454
Ind92,Gambian,0.976235909090909,0.005228909090909,1e-05,0.0185251818181818
Ind93,Gambian,0.9885193636363636,1e-05,0.0031304545454545,0.0083402727272727
Ind94,Gambian,0.998377090909091,1e-05,1e-05,0.001602909090909
Ind95,Gambian,0.9892536363636362,1e-05,1e-05,0.0107263636363636
Ind96,Gambian,0.999873818181818,1.0272727272727272e-05,1e-05,0.000105909090909
Ind97,Gambian,0.9929342727272727,0.0005344545454545,0.0012945454545454,0.0052366363636363
Ind98,Gambian,0.9967255454545452,1e-05,1e-05,0.0032544545454545
Ind99,Gambian,0.990587,1e-05,1e-05,0.0093929999999999
Ind100,Gambian,0.9986626363636366,1.0454545454545451e-05,1e-05,0.001316909090909
Ind101,Gambian,0.9919594545454544,1e-05,1e-05,0.0080205454545454
Ind102,Gambian,0.9920441818181815,1e-05,1e-05,0.0079358181818181
Ind103,Gambian,0.992129,1e-05,1e-05,0.0078509999999999
Ind104,Gambian,0.9950954545454544,0.0003072727272727,1e-05,0.0045872727272727
Ind105,Gambian,0.989880818181818,0.0041442727272727,1e-05,0.0059649999999999
Ind106,Gambian,0.9986063636363636,1e-05,1e-05,0.0013736363636363
Ind107,Gambian,0.9822890909090908,0.0007109999999999,1e-05,0.016989909090909
Ind108,Gambian,0.9943765454545452,1.8636363636363634e-05,1e-05,0.0055948181818181
Ind109,Gambian,0.9847065454545456,0.0014591818181818,1e-05,0.0138242727272727
Ind110,Gambian,0.9956435454545453,1e-05,1e-05,0.0043364545454545
Ind111,Gambian,0.99997,1e-05,1e-05,1e-05
Ind112,Gambian,0.9928571818181816,1e-05,1e-05,0.0071228181818181
Ind113,Gambian,0.9941073636363637,1e-05,1e-05,0.0058726363636363
Ind114,Gambian,0.994178,1e-05,1e-05,0.0058019999999999
Ind115,Gambian,0.9936793636363636,1e-05,1e-05,0.0063006363636363
Ind116,Gambian,0.9954447272727271,1e-05,1e-05,0.0045352727272727
Ind117,Gambian,0.99997,1e-05,1e-05,1e-05
Ind118,Gambian,0.9949019090909088,1e-05,1e-05,0.0050780909090909
Ind119,Gambian,0.9928444545454544,1e-05,1e-05,0.0071355454545454
Ind120,Gambian,0.9901925454545456,0.0040360909090909,1e-05,0.0057615454545454
Ind121,Gambian,0.991481818181818,1.0636363636363636e-05,1e-05,0.0084975454545454
Ind122,Gambian,0.9996499999999998,1e-05,1.0090909090909092e-05,0.000329909090909
Ind123,Gambian,0.9938526363636364,1e-05,1e-05,0.0061273636363636
Ind124,Gambian,0.993263,1e-05,1e-05,0.0067169999999999
Ind125,Gambian,0.9984666363636362,1e-05,1.0454545454545451e-05,0.001512909090909
Ind126,Gambian,0.9839930909090908,1e-05,0.0087722727272727,0.0072247272727272
Ind127,Gambian,0.995970818181818,0.0026108181818181,0.0004516363636363,0.0009667272727272
Ind128,Gambian,0.9946867272727272,1e-05,1e-05,0.0052932727272727
Ind129,Gambian,0.9949021818181818,0.0034970909090909,1e-05,0.0015906363636363
Ind130,Gambian,0.9959907272727272,1e-05,1e-05,0.0039892727272727
Ind131,Gambian,0.959335818181818,0.0258192727272727,1e-05,0.0148347272727272
Ind132,Cape Verdean,0.4992416363636362,0.3026392727272728,0.0522707272727272,0.1458483636363636
Ind133,Cape Verdean,0.5194592727272728,0.3262002727272727,0.0706414545454545,0.0836989999999999
Ind134,Cape Verdean,0.6086277272727272,0.1938418181818181,0.1230458181818181,0.0744846363636363
Ind135,Cape Verdean,0.7482254545454547,0.1267031818181818,0.0505171818181818,0.074554
Ind136,Cape Verdean,0.7653537272727273,0.1369825454545454,0.0209752727272727,0.0766886363636363
Ind137,Cape Verdean,0.7541220909090908,0.1561553636363636,0.035964909090909,0.0537577272727272
Ind138,Cape Verdean,0.1972874545454545,0.4250273636363636,0.237376,0.1403094545454545
Ind139,Cape Verdean,0.4559377272727273,0.36389,0.078350909090909,0.1018213636363636
Ind140,Cape Verdean,0.3418795454545454,0.3968143636363636,0.165595909090909,0.0957102727272727
Ind141,Cape Verdean,0.7140141818181819,0.1423407272727272,0.1069827272727272,0.0366624545454545
Ind142,Cape Verdean,0.7910975454545455,0.1494756363636363,0.0102455454545454,0.0491812727272727
Ind143,Cape Verdean,0.055563909090909,0.315968,0.1649935454545454,0.4634745454545455
Ind144,Cape Verdean,0.2910379090909091,0.4878455454545454,0.0519064545454545,0.1692102727272727
Ind145,Cape Verdean,0.2089495454545454,0.3984143636363637,0.2616528181818182,0.130983
Ind146,Cape Verdean,0.1941484545454545,0.5551842727272728,0.0971634545454545,0.1535036363636363
Ind147,Cape Verdean,0.7423100909090908,0.1504633636363636,0.0575631818181818,0.0496630909090909
Ind148,Cape Verdean,0.7675281818181816,0.1545581818181818,0.0447806363636363,0.033132909090909
Ind149,Cape Verdean,0.6414529090909092,0.2061900909090909,0.102921,0.0494358181818181
Ind150,Cape Verdean,0.7142640909090909,0.2173793636363636,0.0050155454545454,0.0633410909090909
Ind151,Cape Verdean,0.7721355454545454,0.1800294545454545,0.0032787272727272,0.0445564545454545
Ind152,Cape Verdean,0.7975855454545454,0.1590890909090909,0.0014390909090909,0.0418863636363636
Ind153,Cape Verdean,0.8721642727272726,0.0694043636363636,1e-05,0.0584211818181818
Ind154,Cape Verdean,0.6335547272727272,0.1512283636363636,0.1416161818181818,0.0736008181818181
Ind155,Cape Verdean,0.6979466363636362,0.2277215454545454,0.0330088181818181,0.0413225454545454
Ind156,Cape Verdean,0.6353822727272728,0.2725201818181819,0.009127909090909,0.0829696363636363
Ind157,Cape Verdean,0.7250370909090909,0.0531292727272727,0.1795907272727273,0.0422424545454545
Ind158,Cape Verdean,0.8284955454545454,0.1033157272727272,0.0334454545454545,0.0347432727272727
Ind159,Cape Verdean,0.7550481818181819,0.149333909090909,0.0238713636363636,0.0717464545454545
Ind160,Cape Verdean,0.8072862727272728,0.1450312727272727,0.0013424545454545,0.0463400909090909
Ind161,Cape Verdean,0.7880358181818182,0.0885323636363636,0.0861464545454545,0.0372852727272727
Ind162,Cape Verdean,0.6786972727272726,0.200612,0.0576611818181818,0.0630294545454545
Ind163,Cape Verdean,0.8223871818181817,0.0719269090909091,0.0676639090909091,0.038022
Ind164,Cape Verdean,0.7978971818181819,0.1167012727272727,0.0601542727272727,0.0252471818181818
Ind165,Cape Verdean,0.7719629090909091,0.0424754545454545,0.1178187272727272,0.067742909090909
Ind166,Cape Verdean,0.7729254545454547,0.1226123636363636,0.0428061818181818,0.061656
Ind167,Cape Verdean,0.741514909090909,0.1739440909090909,0.0425573636363636,0.0419834545454545
Ind168,Cape Verdean,0.7892717272727272,0.175662909090909,0.0040348181818181,0.0310302727272727
Ind169,Cape Verdean,0.7957787272727272,0.1200179090909091,0.0465867272727272,0.0376167272727272
Ind170,Cape Verdean,0.7751843636363636,0.1987037272727272,1e-05,0.0261020909090909
Ind171,Cape Verdean,0.7884593636363637,0.1116833636363636,0.0342337272727272,0.0656235454545454
Ind172,Cape Verdean,0.540553090909091,0.3586577272727272,1e-05,0.100779
Ind173,Cape Verdean,0.7270090909090908,0.1660427272727273,0.0605074545454545,0.0464407272727272
Ind174,Cape Verdean,0.8126807272727272,0.0868322727272727,0.0433995454545454,0.0570877272727272
Ind175,Cape Verdean,0.9090177272727272,1e-05,0.0520564545454545,0.0389157272727272
Ind176,Iberian,1e-05,0.7678240909090909,0.1045395454545454,0.1276262727272727
Ind177,Iberian,0.0015686363636363,0.648415090909091,0.1577502727272727,0.192266
Ind178,Iberian,1e-05,0.8140686363636364,0.0689736363636363,0.1169477272727272
Ind179,Iberian,1e-05,0.8664989999999998,0.0080948181818181,0.1253960909090909
Ind180,Iberian,1e-05,0.7483465454545456,0.0611105454545454,0.1905326363636363
Ind181,Iberian,1e-05,0.7449802727272729,0.0929212727272727,0.1620883636363636
Ind182,Iberian,1e-05,0.7567632727272726,0.0989202727272727,0.1443064545454545
Ind183,Iberian,1e-05,0.741705727272727,0.1330304545454545,0.125253909090909
Ind184,Iberian,1e-05,0.7111155454545455,0.1374127272727272,0.1514618181818182
Ind185,Iberian,1e-05,0.6259620909090908,0.2446393636363636,0.1293883636363636
Ind186,Iberian,1e-05,0.8974112727272726,0.0105916363636363,0.0919870909090909
Ind187,Iberian,1e-05,0.8472524545454544,0.0331293636363636,0.1196082727272727
Ind188,Iberian,1e-05,0.8036098181818182,0.0830865454545454,0.1132935454545454
Ind189,Iberian,1e-05,0.829880909090909,0.0775703636363636,0.0925387272727272
Ind190,Iberian,1e-05,0.8809857272727271,0.0168866363636363,0.1021175454545454
Ind191,Iberian,1e-05,0.8606336363636363,0.0231485454545454,0.1162078181818182
Ind192,Iberian,1e-05,0.7275196363636364,0.0820363636363636,0.1904338181818181
Ind193,Iberian,1e-05,0.7456946363636363,0.1028790909090909,0.1514163636363636
Ind194,Iberian,0.0142620909090909,0.6804645454545456,0.1742448181818182,0.1310284545454545
Ind195,Iberian,1e-05,0.6773535454545454,0.1475195454545454,0.175117
Ind196,Iberian,1e-05,0.7517431818181819,0.0643890909090909,0.1838577272727272
Ind197,Iberian,1e-05,0.7719698181818182,0.0931345454545454,0.1348857272727272
Ind198,Iberian,1e-05,0.6552997272727272,0.1799324545454545,0.1647579090909091
Ind199,Iberian,1e-05,0.6365344545454547,0.2336842727272727,0.1297714545454545
Ind200,Iberian,1e-05,0.721181818181818,0.0879624545454545,0.1908456363636364
Ind201,Iberian,1e-05,0.6848482727272726,0.082820909090909,0.2323208181818182
Ind202,Iberian,1e-05,0.7045586363636364,0.1246237272727272,0.1708077272727272
Ind203,Iberian,1e-05,0.6666793636363636,0.2128751818181817,0.1204354545454545
Ind204,Iberian,1e-05,0.7531759090909091,0.0805938181818181,0.1662202727272727
Ind205,Iberian,1e-05,0.6728169999999999,0.176793909090909,0.1503791818181818
Ind206,Iberian,1e-05,0.7661325454545455,0.055218909090909,0.1786385454545454
Ind207,Iberian,0.0013623636363636,0.7148038181818184,0.1241089090909091,0.1597248181818181
Ind208,Iberian,1e-05,0.7084667272727271,0.1073947272727272,0.1841285454545454
Ind209,Iberian,1e-05,0.6320485454545455,0.109313909090909,0.2586276363636364
Ind210,Iberian,1e-05,0.774912,0.0294543636363636,0.1956237272727272
Ind211,Iberian,1e-05,0.647308,0.1745367272727273,0.1781453636363636
Ind212,Iberian,1e-05,0.7929834545454546,0.0426197272727272,0.1643869090909091
Ind213,Iberian,1e-05,0.8192155454545454,0.035711,0.1450633636363636
Ind214,Iberian,1e-05,0.7885704545454546,0.0456656363636363,0.1657539999999999
Ind215,Iberian,1e-05,0.8106926363636365,0.0740133636363636,0.115284
Ind216,Iberian,1e-05,0.635886,0.2213347272727272,0.1427691818181818
Ind217,Iberian,1e-05,0.6715369999999999,0.1981205454545454,0.1303323636363636
Ind218,Iberian,0.0269778181818181,0.7000670909090908,1e-05,0.272945
Ind219,Iberian,0.0166780909090909,0.7507271818181818,0.0088088181818181,0.2237860909090908
Ind220,Iberian,1e-05,0.590564818181818,0.2550580909090909,0.1543669999999999
Ind221,Iberian,1e-05,0.7459514545454545,0.0665673636363636,0.1874710909090909
Ind222,Iberian,0.0043075454545454,0.6038599090909089,0.1607055454545454,0.2311268181818181
Ind223,Iberian,0.025118909090909,0.7655535454545455,0.0253335454545454,0.183993909090909
Ind224,Iberian,1e-05,0.6583970000000001,0.2278333636363636,0.1137596363636363
Ind225,Iberian,1e-05,0.5943291818181817,0.2335505454545454,0.1721101818181818
Ind226,Iberian,1e-05,0.7157911818181818,0.1253621818181818,0.1588364545454545
Ind227,Iberian,1e-05,0.7221307272727273,0.1187574545454545,0.159101909090909
Ind228,Iberian,1e-05,0.805271909090909,0.056887,0.137831
Ind229,Iberian,1e-05,0.7865793636363635,0.0873708181818181,0.1260398181818182
Ind230,Iberian,1e-05,0.7364879090909091,0.0958893636363636,0.1676126363636363
Ind231,Iberian,1e-05,0.7138663636363636,0.120452909090909,0.1656708181818182
Ind232,Iberian,1e-05,0.7745559090909091,0.0791650909090909,0.1462690909090909
Ind233,Iberian,1e-05,0.7104627272727272,0.1397849090909091,0.1497423636363636
Ind234,Iberian,0.0009522727272727,0.6635935454545454,0.123114,0.2123402727272727
Ind235,Iberian,1e-05,0.6270264545454546,0.2185843636363637,0.1543791818181818
Ind236,Iberian,0.011815,0.6440177272727272,0.0245055454545454,0.3196616363636364
Ind237,Iberian,0.0214760909090909,0.8528361818181818,0.0199772727272727,0.1057103636363636
Ind238,Iberian,0.0021061818181818,0.7960851818181816,0.0775981818181818,0.1242107272727272
Ind239,Iberian,1e-05,0.8264347272727274,0.016704909090909,0.1568503636363636
Ind240,Iberian,1e-05,0.8844722727272725,1e-05,0.1155077272727272
Ind241,Iberian,1e-05,0.9006173636363635,0.005982909090909,0.0933897272727272
Ind242,Iberian,2.9818181818181836e-05,0.6266908181818183,0.206333909090909,0.1669454545454545
Ind243,Iberian,0.0006709999999999,0.6749519090909091,0.0996546363636363,0.2247223636363636
Ind244,Iberian,1e-05,0.7189935454545453,0.1022077272727272,0.1787890909090908
Ind245,Iberian,1e-05,0.6804286363636364,0.1224113636363636,0.1971500909090908
Ind246,Iberian,0.000226909090909,0.64091,0.0996059090909091,0.2592571818181818
Ind247,Iberian,1e-05,0.7680300909090909,0.0122485454545454,0.2197113636363636
Ind248,Iberian,1e-05,0.8547170909090908,0.0792450909090908,0.0660277272727272
Ind249,Iberian,1e-05,0.8131694545454544,0.1026641818181818,0.0841564545454545
Ind250,Iberian,1e-05,0.7807253636363635,0.038833909090909,0.1804307272727272
Ind251,Iberian,0.0004026363636363,0.7791306363636363,0.0726437272727272,0.1478230909090909
Ind252,Iberian,1e-05,0.7900159090909091,0.0763535454545454,0.1336205454545454
Ind253,Iberian,1e-05,0.7181040000000001,0.0724020909090908,0.2094839090909091
Ind254,Iberian,1e-05,0.7471330909090909,0.1281833636363636,0.1246735454545454
Ind255,Iberian,1e-05,0.8263963636363635,0.0313763636363636,0.1422171818181818
Ind256,Iberian,1.0363636363636364e-05,0.8319402727272727,0.0216283636363636,0.146421
Ind257,Iberian,1e-05,0.7643526363636365,0.0285002727272727,0.207137
Ind258,Iberian,1e-05,0.7119759090909091,0.1129263636363636,0.1750877272727272
Ind259,Iberian,1e-05,0.6639257272727273,0.2061964545454545,0.1298677272727273
Ind260,Iberian,1e-05,0.7343673636363636,0.133202,0.1324205454545454
Ind261,Iberian,1e-05,0.7332401818181817,0.1189916363636363,0.1477582727272727
Ind262,Iberian,1e-05,0.7612829090909091,0.1139956363636363,0.1247113636363636
Ind263,Iberian,1e-05,0.6906932727272728,0.1615039090909091,0.1477928181818182
Ind264,Iberian,1e-05,0.696718909090909,0.147537909090909,0.1557332727272727
Ind265,Iberian,1e-05,0.8086571818181818,0.0300382727272727,0.1612945454545454
Ind266,Iberian,1e-05,0.6946110909090909,0.1549132727272727,0.1504655454545454
Ind267,Iberian,1e-05,0.6547628181818184,0.1686380909090909,0.1765890909090909
Ind268,Iberian,1e-05,0.5618231818181818,0.2790764545454545,0.1590904545454545
Ind269,Iberian,1e-05,0.5597329999999999,0.2814183636363636,0.1588385454545454
Ind270,Iberian,1e-05,0.5782229090909091,0.2701854545454545,0.1515817272727272
Ind271,Iberian,1e-05,0.6172716363636364,0.2263767272727272,0.1563416363636363
Ind272,Iberian,1e-05,0.7418863636363635,0.1391844545454545,0.1189190909090909
Ind273,Iberian,1e-05,0.6720648181818182,0.1758073636363636,0.1521178181818182
Ind274,Iberian,1e-05,0.534986818181818,0.2950070909090909,0.1699962727272727
Ind275,Iberian,1e-05,0.554205,0.2797011818181818,0.1660836363636364
Ind276,Iberian,1e-05,0.5568292727272727,0.258512,0.184649
Ind277,Iberian,1e-05,0.8033092727272728,0.010334909090909,0.1863458181818181
Ind278,Iberian,1e-05,0.837412,0.0031641818181818,0.1594138181818181
Ind279,Iberian,1e-05,0.6830495454545454,0.1131076363636363,0.2038325454545454
Ind280,Iberian,1e-05,0.6837320909090908,0.1867781818181818,0.1294796363636363
Ind281,Iberian,1e-05,0.8144409999999999,0.0111549999999999,0.174394
Ind282,Iberian,0.0040882727272727,0.7026536363636364,0.1059427272727272,0.1873154545454545
Ind283,French,1e-05,0.228167909090909,0.6695576363636362,0.1022645454545454
Ind284,French,1e-05,0.4326778181818182,0.4382116363636364,0.1291004545454545
Ind285,French,1e-05,0.4455134545454545,0.4312172727272727,0.1232595454545454
Ind286,French,1e-05,0.2770967272727273,0.6729119090909089,0.0499813636363636
Ind287,French,1e-05,0.2614131818181818,0.5773334545454546,0.1612436363636363
Ind288,French,1e-05,0.4871896363636364,0.4095390909090908,0.1032611818181818
Ind289,French,1e-05,0.4263703636363635,0.4798267272727273,0.0937927272727272
Ind290,French,1e-05,0.2907152727272728,0.5659779090909093,0.1432966363636363
Ind291,French,1e-05,0.1972180909090908,0.7397407272727272,0.0630313636363636
Ind292,French,1e-05,0.5310261818181817,0.2426782727272727,0.2262857272727272
Ind293,French,1e-05,0.4744999090909092,0.405953,0.119537
Ind294,French,1e-05,0.315146,0.616475,0.068369
Ind295,French,1e-05,0.2779408181818182,0.6161683636363636,0.1058808181818181
Ind296,French,1e-05,0.5775332727272727,0.2972144545454545,0.1252423636363636
Ind297,French,1e-05,0.3496378181818181,0.5200180909090908,0.1303341818181818
Ind298,French,1e-05,0.3883153636363636,0.5252694545454545,0.0864051818181818
Ind299,French,1e-05,0.3305095454545455,0.5877855454545454,0.0816947272727272
Ind300,French,1e-05,0.2862727272727273,0.6093673636363637,0.1043499090909091
Ind301,French,1e-05,0.2950961818181818,0.5977441818181818,0.1071499090909091
Ind302,French,1e-05,0.4438342727272728,0.4412591818181817,0.1148966363636363
Ind303,French,1e-05,0.6094812727272727,0.3014682727272726,0.0890405454545454
Ind304,French,1e-05,0.2505618181818181,0.6401388181818182,0.1092894545454545
Ind305,French,1e-05,0.240149909090909,0.6806802727272726,0.079159909090909
Ind306,French,1e-05,0.2542642727272727,0.6669005454545455,0.0788250909090909
Ind307,French,1e-05,0.4175680909090908,0.2979335454545455,0.2844883636363636
Ind308,French,1e-05,0.3584348181818181,0.5354699090909091,0.1060851818181818
Ind309,French,1e-05,0.4005822727272728,0.4503693636363637,0.1490384545454545
Ind310,French,1e-05,0.3678662727272728,0.4704226363636363,0.1617009999999999
Ind311,British,1e-05,0.0045934545454545,0.9053726363636364,0.090023909090909
Ind312,British,1e-05,0.0454223636363636,0.8606182727272726,0.0939493636363636
Ind313,British,1e-05,0.0088124545454545,0.8807979090909089,0.1103796363636364
Ind314,British,1e-05,0.0038904545454545,0.8608830909090909,0.1352164545454545
Ind315,British,1e-05,0.0010943636363636,0.8872417272727273,0.1116539090909091
Ind316,British,1e-05,0.01207,0.8457375454545453,0.1421824545454545
Ind317,British,1e-05,0.0359470909090909,0.8982633636363635,0.0657794545454545
Ind318,British,1e-05,0.0750928181818181,0.8683458181818181,0.0565513636363636
Ind319,British,1e-05,0.0002946363636363,0.9331867272727272,0.0665086363636363
Ind320,British,1e-05,1e-05,0.8839048181818182,0.1160751818181818
Ind321,British,1e-05,0.0021863636363636,0.9060485454545452,0.0917550909090909
Ind322,British,1e-05,1e-05,0.8910273636363637,0.1089526363636364
Ind323,British,1e-05,0.0104761818181818,0.905897909090909,0.083615909090909
Ind324,British,1e-05,1e-05,0.8141394545454546,0.1858405454545454
Ind325,British,1e-05,1e-05,0.8110768181818182,0.1889031818181818
Ind326,British,1.0090909090909092e-05,0.00021,0.9223781818181818,0.0774017272727272
Ind327,British,1e-05,0.0690528181818181,0.8119469090909089,0.1189901818181818
Ind328,British,1e-05,0.0590885454545454,0.8435461818181818,0.0973552727272727
Ind329,British,1e-05,1e-05,0.895245909090909,0.1047340909090909
Ind330,British,1e-05,1e-05,0.8910640909090909,0.1089159090909091
Ind331,British,1e-05,1e-05,0.8827533636363635,0.1172266363636363
Ind332,British,1e-05,1e-05,0.8851180909090908,0.1148619090909091
Ind333,British,1e-05,0.1078138181818182,0.8146624545454547,0.0775136363636363
Ind334,British,1e-05,1e-05,0.8116867272727274,0.1882932727272727
Ind335,British,1e-05,1e-05,0.8820236363636361,0.1179563636363636
Ind336,British,1e-05,0.1714684545454545,0.7658993636363636,0.0626222727272727
Ind337,British,1e-05,0.2374589090909091,0.6645395454545454,0.0979916363636363
Ind338,British,1e-05,0.1064309090909091,0.8177804545454546,0.0757786363636363
Ind339,British,1e-05,0.0692998181818181,0.862016818181818,0.0686733636363636
Ind340,British,1e-05,0.2126141818181818,0.6941413636363637,0.0932345454545454
Ind341,British,1e-05,0.2141574545454544,0.6984035454545455,0.0874289999999999
