name,Population,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5
Ind21,Mandenka,0.0555627777777778,1.0166666666666669e-05,1e-05,0.8333016666666666,0.1111153888888889
Ind22,Mandenka,0.5288423888888889,1e-05,1e-05,0.4394664444444444,0.0316712222222222
Ind23,Gambian,0.9752554444444445,1e-05,1e-05,0.0013714444444444,0.0233531111111111
Ind24,Gambian,0.9483388333333332,0.0216827222222222,1e-05,1e-05,0.0299585555555555
Ind25,Gambian,0.7400807222222222,1e-05,1.0555555555555555e-05,0.2358132777777777,0.0240855
Ind26,Gambian,0.804875388888889,1e-05,1e-05,0.1643337777777777,0.0307707777777777
Ind27,Gambian,0.7112121666666665,0.0182317777777777,1e-05,0.1797061111111111,0.0908401111111111
Ind28,Gambian,0.7522446111111109,1e-05,1e-05,0.2138900555555555,0.0338453888888888
Ind29,Gambian,0.7512163333333332,0.0010760555555555,1e-05,0.2118688888888888,0.0358287222222222
Ind30,Gambian,0.6407042222222225,1e-05,1e-05,0.3298782222222222,0.0293975
Ind31,Gambian,0.7250806666666667,1e-05,1e-05,0.2480001666666666,0.0268991666666666
Ind32,Gambian,0.7040638888888888,1e-05,0.0009655555555555,0.2417475555555555,0.0532130555555555
Ind33,Gambian,0.6122260555555556,0.009226,1e-05,0.2746673888888888,0.1038703888888888
Ind34,Gambian,0.7833495000000001,1e-05,1e-05,0.1886217222222222,0.0280087777777777
Ind35,Gambian,0.8992862777777779,1e-05,1e-05,0.0777433333333333,0.0229503888888888
Ind36,Gambian,0.9713577222222224,1e-05,1e-05,1e-05,0.0286122777777777
Ind37,Gambian,0.7846726111111113,1e-05,1e-05,0.169645611111111,0.0456617222222222
Ind38,Gambian,0.7336235555555554,1e-05,1e-05,0.2289543888888889,0.0374020555555555
Ind39,Gambian,0.6767855,1.1055555555555552e-05,1e-05,0.2760525,0.0471409444444444
Ind40,Gambian,0.8621611666666665,1e-05,0.0004391111111111,0.0951326666666666,0.0422570555555555
Ind41,Gambian,0.8143382777777776,1e-05,1e-05,0.1090819444444444,0.0765597777777777
Ind42,Gambian,0.9430209444444442,1e-05,1e-05,1e-05,0.0569490555555555
Ind43,Gambian,0.7359568333333332,0.0051688888888888,1e-05,0.1658805,0.0929838888888888
Ind44,Gambian,0.6565593333333335,0.0291477222222222,1e-05,0.2014945,0.1127882777777777
Ind45,Gambian,0.7014318333333335,1e-05,1e-05,0.2719120555555556,0.0266361666666666
Ind46,Gambian,0.7962609444444445,1.0277777777777776e-05,1e-05,0.1860412222222221,0.0176775
Ind47,Gambian,0.8676221111111112,1e-05,1.0611111111111108e-05,0.1030357222222222,0.0293216111111111
Ind48,Gambian,0.7241970555555554,1e-05,1e-05,0.2466048333333333,0.029178111111111
Ind49,Gambian,0.8029475555555555,1e-05,1e-05,0.1642224444444444,0.0328099999999999
Ind50,Gambian,0.6204342777777777,0.0063273888888888,1e-05,0.2952445,0.0779837777777777
Ind51,Gambian,0.673706,1e-05,1.05e-05,0.2820562222222222,0.0442171666666666
Ind52,Gambian,0.7486738333333331,0.0044645555555555,1e-05,0.2022878888888888,0.044563611111111
Ind53,Gambian,0.9709911111111112,1e-05,1e-05,1e-05,0.0289788888888888
Ind54,Gambian,0.8500924999999998,1e-05,1e-05,0.1186738888888889,0.0312136111111111
Ind55,Gambian,0.9690233333333332,0.0072337777777777,1e-05,0.0016726666666666,0.0220602222222222
Ind56,Gambian,0.8011830555555555,1e-05,1e-05,0.1580577222222222,0.0407392222222222
Ind57,Gambian,0.5934963888888889,0.007757,1e-05,0.3184966666666666,0.0802398333333333
Ind58,Gambian,0.8819523333333331,0.0002096111111111,1e-05,0.0791966666666666,0.0386315555555555
Ind59,Gambian,0.7516874444444444,1e-05,1e-05,0.2270336666666666,0.0212588888888888
Ind60,Gambian,0.6814399444444444,0.0156855,1e-05,0.2324238333333332,0.0704406666666666
Ind61,Gambian,0.9808666111111114,1e-05,1e-05,1e-05,0.0191033888888888
Ind62,Gambian,0.7644557222222221,1e-05,1e-05,0.2067197777777776,0.0288044999999999
Ind63,Gambian,0.7825824444444445,1e-05,1e-05,0.1909649444444444,0.0264327777777777
Ind64,Gambian,0.7057714999999999,0.0094692777777777,1e-05,0.2519900555555555,0.0327590555555555
Ind65,Gambian,0.5553962777777778,1e-05,1e-05,0.4105911666666667,0.0339924999999999
Ind66,Gambian,0.7542576111111112,1e-05,1e-05,0.2178190555555555,0.0279033333333333
Ind67,Gambian,0.8307017777777774,1e-05,1e-05,0.1436254444444444,0.0256526666666666
Ind68,Gambian,0.6919417222222222,1e-05,1e-05,0.2269354444444444,0.0811028888888888
Ind69,Gambian,0.7161401666666667,1e-05,0.0041811111111111,0.2157008333333333,0.0639679444444444
Ind70,Gambian,0.7964609999999999,1e-05,1e-05,0.176751,0.026768
Ind71,Gambian,0.7055177777777777,1e-05,1e-05,0.2716537222222222,0.0228084444444444
Ind72,Gambian,0.7094580555555555,0.0032613333333333,1e-05,0.2387569444444444,0.0485136666666666
Ind73,Gambian,0.8167661111111112,1.022222222222222e-05,1e-05,0.1697271111111111,0.0134865
Ind74,Gambian,0.7517549444444444,1e-05,1e-05,0.2203348888888888,0.0278901666666666
Ind75,Gambian,0.6869411666666666,1e-05,1e-05,0.2787448888888889,0.0342940555555555
Ind76,Gambian,0.6959046666666665,0.0013170555555555,1.0333333333333332e-05,0.2444216111111111,0.0583463888888888
Ind77,Gambian,0.7747847777777778,1e-05,1e-05,0.1996692222222222,0.0255260555555555
Ind78,Gambian,0.6820689444444444,1.0333333333333332e-05,1.05e-05,0.3097215555555555,0.0081886666666666
Ind79,Gambian,0.7109556666666665,0.0082331666666666,1e-05,0.2507237222222222,0.0300773888888888
Ind80,Gambian,0.7491557777777776,4.5277777777777805e-05,1e-05,0.207760611111111,0.0430283888888888
Ind81,Gambian,0.4804736666666668,0.0350336666666666,1e-05,0.2417335,0.242749111111111
Ind82,Gambian,0.7953355555555556,1.0333333333333332e-05,1e-05,0.1773527777777777,0.0272913333333333
Ind83,Gambian,0.9621638333333336,1e-05,1e-05,0.0036308333333333,0.0341852777777777
Ind84,Gambian,0.6489030555555556,1e-05,1e-05,0.3232507222222222,0.0278262222222222
Ind85,Gambian,0.7986563333333333,1e-05,1e-05,0.1633757222222222,0.0379478888888888
Ind86,Gambian,0.7251178888888886,0.0037690555555555,1e-05,0.2348651666666666,0.036238
Ind87,Gambian,0.8495076666666665,1e-05,1e-05,0.1272322777777778,0.0232400555555555
Ind88,Gambian,0.8410375,1e-05,1e-05,0.1332668333333333,0.0256757222222222
Ind89,Gambian,0.7191036111111111,0.0009669444444444,0.0002256111111111,0.2348936666666666,0.0448102222222222
Ind90,Gambian,0.6301953888888888,1e-05,1.05e-05,0.3120857222222222,0.0576984444444444
Ind91,Gambian,0.7870047777777779,1.0055555555555557e-05,1e-05,0.1838378333333333,0.0291373333333333
Ind92,Gambian,0.7493453333333333,0.0052767777777777,1e-05,0.1762259444444444,0.0691418888888888
Ind93,Gambian,0.5843912777777778,1e-05,0.0008491111111111,0.3459207222222221,0.0688287777777778
Ind94,Gambian,0.927188722222222,1e-05,1e-05,1e-05,0.0727812777777777
Ind95,Gambian,0.6348272777777777,1e-05,1e-05,0.3303177777777777,0.0348350555555555
Ind96,Gambian,0.9667352777777778,1e-05,1e-05,0.0003234999999999,0.0329212222222222
Ind97,Gambian,0.805319722222222,1e-05,0.0006076666666666,0.1335480555555555,0.0605143888888888
Ind98,Gambian,0.8343904999999998,1e-05,1e-05,0.1301511666666666,0.0354383333333333
Ind99,Gambian,0.6660405555555555,1e-05,1e-05,0.3015419444444444,0.0323974444444444
Ind100,Gambian,0.9392042777777776,1e-05,1e-05,1.927777777777779e-05,0.0607564444444444
Ind101,Gambian,0.7290698888888889,1.022222222222222e-05,1e-05,0.2414522777777777,0.0294574999999999
Ind102,Gambian,0.7000965555555554,1e-05,1e-05,0.2708128333333333,0.0290704444444444
Ind103,Gambian,0.824627388888889,1e-05,1.0111111111111113e-05,0.122831,0.0525214444444444
Ind104,Gambian,0.7127258888888889,1e-05,1e-05,0.2320551111111111,0.0551989444444444
Ind105,Gambian,0.7828505,0.0009941666666666,1e-05,0.1533486666666667,0.0627965555555555
Ind106,Gambian,0.9090243888888888,1e-05,1e-05,0.0778098888888888,0.0131457222222222
Ind107,Gambian,0.7936430555555554,1.7388888888888893e-05,1e-05,0.1377128888888888,0.0686166666666666
Ind108,Gambian,0.6993758888888889,0.0003394444444444,1e-05,0.2730967777777777,0.0271778888888888
Ind109,Gambian,0.7137876666666667,0.0019241666666666,1e-05,0.2491492222222222,0.0351288333333333
Ind110,Gambian,0.9349619444444444,1e-05,1e-05,0.0006852777777777,0.0643327777777778
Ind111,Gambian,0.9389978888888888,1e-05,1e-05,1e-05,0.0609721111111111
Ind112,Gambian,0.8084697222222222,1e-05,1.022222222222222e-05,0.1655015555555555,0.0260085555555555
Ind113,Gambian,0.6823176666666667,1e-05,1e-05,0.2744564444444444,0.0432057777777777
Ind114,Gambian,0.7710214444444444,1e-05,1e-05,0.2062678333333333,0.0226907222222222
Ind115,Gambian,0.7580063888888888,1e-05,1e-05,0.2132096111111111,0.0287640555555555
Ind116,Gambian,0.8911629444444444,1e-05,1e-05,0.0775026111111111,0.0313144444444444
Ind117,Gambian,0.7825185,1e-05,1e-05,0.1963261666666666,0.0211353888888888
Ind118,Gambian,0.7439633333333333,1e-05,1e-05,0.1870097777777777,0.0690069444444444
Ind119,Gambian,0.6365389444444446,1e-05,1e-05,0.3271207777777778,0.0363203333333333
Ind120,Gambian,0.6524739444444444,0.0041806111111111,1e-05,0.286958111111111,0.0563772222222222
Ind121,Gambian,0.6609105555555556,1.022222222222222e-05,1e-05,0.2722406111111111,0.0668284444444444
Ind122,Gambian,0.854694111111111,1e-05,1e-05,0.112197611111111,0.0330883333333333
Ind123,Gambian,0.7905060555555555,1e-05,1e-05,0.179699,0.0297749444444444
Ind124,Gambian,0.8213537777777777,1e-05,1e-05,0.1749181666666667,0.0037080555555555
Ind125,Gambian,0.7791603888888888,1e-05,1e-05,0.2204666111111111,0.0003529999999999
Ind126,Gambian,0.9398543888888888,1e-05,0.0049308888888888,0.0165838888888888,0.0386208888888888
Ind127,Gambian,0.9450914444444446,1e-05,1e-05,0.0086275,0.0462610555555555
Ind128,Gambian,0.8421311666666665,1e-05,1e-05,0.1233724444444444,0.0344763333333333
Ind129,Gambian,0.8578260555555554,0.0015147777777777,1e-05,0.0134752222222222,0.1271740555555555
Ind130,Gambian,0.7919097222222224,1e-05,1e-05,0.1833094444444444,0.0247608888888888
Ind131,Gambian,0.7094785,0.0118745555555555,1e-05,0.1744529444444444,0.104184
Ind132,Cape Verdean,0.2768501111111112,0.3568539444444444,0.0645238888888889,0.1252511666666667,0.1765208333333333
Ind133,Cape Verdean,0.2470386666666666,0.350732,0.0767137777777777,0.1349451111111111,0.1905705555555555
Ind134,Cape Verdean,0.5195402777777778,0.2307665,0.1332892222222222,0.0407372777777777,0.0756668333333333
Ind135,Cape Verdean,0.4020845555555556,0.0927243888888888,0.0336249999999999,0.0671475,0.4044184444444444
Ind136,Cape Verdean,0.4609054444444444,0.1175940555555555,0.0223798333333333,0.0339287222222222,0.3651920555555555
Ind137,Cape Verdean,0.4636826666666666,0.1513302777777777,0.0354288333333333,0.1020952777777777,0.247463
Ind138,Cape Verdean,0.1416636111111111,0.5080922222222223,0.2648732222222222,0.0333683888888888,0.0520027222222222
Ind139,Cape Verdean,0.2043942777777777,0.3811542777777778,0.066321,0.0656331111111111,0.2824975
Ind140,Cape Verdean,0.1455193333333334,0.4422497222222223,0.1611063888888888,0.1158637777777777,0.135261
Ind141,Cape Verdean,0.5052286111111112,0.1536149444444444,0.1045865555555555,0.1277231111111111,0.1088467777777778
Ind142,Cape Verdean,0.5308263333333333,0.1465291111111111,0.0084336111111111,0.1114981111111111,0.202713111111111
Ind143,Cape Verdean,0.0418165555555555,0.5206669444444443,0.2949035,0.0038103333333333,0.1388027777777777
Ind144,Cape Verdean,0.1901938333333333,0.6283380555555556,0.0570217222222222,0.0984762777777777,0.0259699444444444
Ind145,Cape Verdean,0.0738402222222222,0.4532416111111112,0.2685971111111111,0.0554658888888888,0.1488552222222222
Ind146,Cape Verdean,0.0833926111111111,0.6281337777777777,0.1086903333333333,0.0337199444444444,0.1460634444444444
Ind147,Cape Verdean,0.4971888888888888,0.1238488888888889,0.0664234444444444,0.0558953333333333,0.2566435
Ind148,Cape Verdean,0.3381998888888888,0.1008259444444444,0.0351840555555555,0.1083837222222222,0.4174063333333332
Ind149,Cape Verdean,0.3994517777777777,0.1931518333333333,0.0859448333333333,0.0564286111111111,0.2650231666666666
Ind150,Cape Verdean,0.461934111111111,0.2348778333333332,1e-05,0.1724312222222222,0.1307467222222222
Ind151,Cape Verdean,0.3923286111111111,0.144608,1e-05,0.113976,0.3490772777777777
Ind152,Cape Verdean,0.3878637222222221,0.1095217777777777,0.0008906666666666,0.1000205555555555,0.4017032222222221
Ind153,Cape Verdean,0.5121781666666667,0.0772624444444444,1e-05,0.2532646111111111,0.1572849444444444
Ind154,Cape Verdean,0.5828257222222223,0.1916131666666666,0.150334611111111,0.0024574444444444,0.0727691111111111
Ind155,Cape Verdean,0.5152304444444444,0.2271847222222222,0.0242996111111111,0.0677,0.1655854444444444
Ind156,Cape Verdean,0.3971285555555554,0.2736831111111111,1e-05,0.0101493888888888,0.3190289444444444
Ind157,Cape Verdean,0.3891291111111111,0.0363150555555555,0.1879216666666666,0.1952117777777777,0.1914223333333333
Ind158,Cape Verdean,0.6047827222222222,0.1014010555555555,0.0339146111111111,0.1308202777777778,0.1290813888888888
Ind159,Cape Verdean,0.5296802777777777,0.1966296666666666,0.0319408888888888,0.2060176666666666,0.0357317222222222
Ind160,Cape Verdean,0.6143642222222224,0.1738572777777777,1e-05,0.1647294444444444,0.0470391111111111
Ind161,Cape Verdean,0.6007911666666668,0.1051377222222222,0.0924442777777777,0.173063611111111,0.0285633333333333
Ind162,Cape Verdean,0.4145221111111111,0.2140712222222221,0.0525282222222222,0.1204396666666666,0.1984385555555556
Ind163,Cape Verdean,0.6038452222222224,0.0856329444444444,0.0655658333333333,0.1327455555555555,0.1122104444444444
Ind164,Cape Verdean,0.5358551111111112,0.098882,0.0612035555555555,0.1212271666666666,0.1828320555555556
Ind165,Cape Verdean,0.3727091111111111,0.0229063333333333,0.1056878888888888,0.0980465555555555,0.4006502777777777
Ind166,Cape Verdean,0.3454228888888888,0.0840745555555555,0.0291868333333333,0.1182573888888888,0.4230583333333332
Ind167,Cape Verdean,0.530677111111111,0.2009979444444444,0.0381261666666666,0.1491494444444444,0.0810490555555555
Ind168,Cape Verdean,0.4817257222222221,0.1740494444444444,0.0010616666666666,0.2200401111111111,0.1231232222222222
Ind169,Cape Verdean,0.5595112222222223,0.1151543888888889,0.0321764444444444,0.0605511111111111,0.2326068333333333
Ind170,Cape Verdean,0.4037469999999999,0.147123611111111,1e-05,0.111443,0.3376765555555555
Ind171,Cape Verdean,0.6449407222222221,0.1330660555555555,0.0526222222222222,0.0990167777777777,0.0703542777777777
Ind172,Cape Verdean,0.3960575,0.4194601111111112,0.0007791666666666,0.0457908333333333,0.1379124444444444
Ind173,Cape Verdean,0.3567335,0.1163556111111111,0.0442489444444444,0.0678646111111111,0.4147972222222221
Ind174,Cape Verdean,0.6062917222222223,0.1052614444444444,0.0666133333333333,0.1808971666666666,0.0409364444444444
Ind175,Cape Verdean,0.6102314444444443,1e-05,0.0482868333333333,0.2287448333333333,0.1127267222222222
Ind176,Iberian,1e-05,0.8490423888888889,0.124159,0.0045262222222222,0.0222625
Ind177,Iberian,0.0034648888888888,0.7953790555555555,0.1955936666666666,0.0020153333333333,0.0035471666666666
Ind178,Iberian,1e-05,0.8969557222222222,0.0918927222222222,1e-05,0.0111316111111111
Ind179,Iberian,1e-05,0.9762727777777775,0.0007592222222222,0.0049042777777777,0.0180537222222222
Ind180,Iberian,1e-05,0.8715010000000003,0.0968477777777777,0.0070830555555555,0.0245581111111111
Ind181,Iberian,1e-05,0.8528638333333333,0.1190288888888889,0.0069678333333333,0.0211295555555555
Ind182,Iberian,1e-05,0.8905227777777776,0.0993929444444444,1e-05,0.0100642777777777
Ind183,Iberian,1e-05,0.8557306111111109,0.1223217777777778,0.0036257222222222,0.0183118333333333
Ind184,Iberian,1.05e-05,0.8118803888888889,0.1634422777777777,0.0044737222222222,0.0201930555555555
Ind185,Iberian,1.0444444444444443e-05,0.7411052777777779,0.2383127222222221,0.0038641666666666,0.0167073333333333
Ind186,Iberian,1e-05,0.9970307777777776,1e-05,0.0003873888888888,0.0025618333333333
Ind187,Iberian,1e-05,0.9356065555555556,0.0566583333333333,0.0022763333333333,0.0054488333333333
Ind188,Iberian,1e-05,0.881041,0.115177,1.0111111111111113e-05,0.0037618333333333
Ind189,Iberian,1e-05,0.9146896111111112,0.0806723888888888,0.0032854444444444,0.0013425555555555
Ind190,Iberian,1e-05,0.9927746111111112,0.0071953888888888,1e-05,1e-05
Ind191,Iberian,1e-05,0.9548175555555556,0.0419829444444444,1e-05,0.0031795
Ind192,Iberian,1e-05,0.8516142777777778,0.1041973888888888,0.0097763888888888,0.0344018888888888
Ind193,Iberian,1e-05,0.8703639444444444,0.1146963333333333,1e-05,0.0149197777777777
Ind194,Iberian,0.0010784444444444,0.7705506666666666,0.1822391111111111,0.0225043888888888,0.0236271111111111
Ind195,Iberian,1e-05,0.8041306666666668,0.1573757777777777,0.0052632222222222,0.0332203888888888
Ind196,Iberian,1e-05,0.9059415555555552,0.0755897222222222,1e-05,0.0184486666666666
Ind197,Iberian,1e-05,0.8869133333333334,0.0742053333333333,0.0072902222222222,0.0315811111111111
Ind198,Iberian,1e-05,0.7840398333333335,0.1997477222222222,0.002107,0.0140955
Ind199,Iberian,1e-05,0.7495121666666665,0.2306474444444444,0.0049979444444444,0.0148323333333333
Ind200,Iberian,1e-05,0.853440388888889,0.1166204999999999,0.0042602222222222,0.0256687777777777
Ind201,Iberian,1e-05,0.847822611111111,0.1053845555555555,0.0138224444444444,0.0329603888888888
Ind202,Iberian,1e-05,0.8271486666666665,0.1215269444444444,0.0116077222222222,0.0397067222222222
Ind203,Iberian,1e-05,0.7619156111111111,0.2250979444444444,0.0022146666666666,0.0107617777777777
Ind204,Iberian,1e-05,0.8778961666666667,0.0973718888888888,0.0043533888888888,0.0203687222222222
Ind205,Iberian,1e-05,0.7996797222222223,0.1709935555555555,0.0065201666666666,0.0227967222222222
Ind206,Iberian,1e-05,0.8925497777777776,0.0823103888888888,0.0038284999999999,0.0213013333333333
Ind207,Iberian,0.0024433333333333,0.8369321666666667,0.1441060555555555,0.0001768333333333,0.0163416111111111
Ind208,Iberian,1e-05,0.8756144999999999,0.1002487777777778,0.0078488888888888,0.0162778888888888
Ind209,Iberian,1.05e-05,0.7962473888888888,0.1720998333333333,0.0033720555555555,0.0282701111111111
Ind210,Iberian,1e-05,0.9196287222222224,0.0449941666666666,0.0055714444444444,0.0297956666666666
Ind211,Iberian,1e-05,0.7943606666666667,0.1870551666666667,0.0026222222222222,0.015952
Ind212,Iberian,1e-05,0.9549427222222224,0.027022,1e-05,0.0180153333333333
Ind213,Iberian,1e-05,0.9672481111111108,0.0136048888888888,0.0053236666666666,0.0138133888888888
Ind214,Iberian,1e-05,0.9249114444444444,0.0493158333333333,0.0054026666666666,0.0203599444444444
Ind215,Iberian,1.0055555555555557e-05,0.8943773333333335,0.0960866111111111,1e-05,0.0095160555555555
Ind216,Iberian,1e-05,0.757248388888889,0.2256959444444445,0.0035186111111111,0.013527
Ind217,Iberian,1e-05,0.7898688888888888,0.1956199444444444,0.0021397777777777,0.0123614444444444
Ind218,Iberian,0.0216961111111111,0.9397475,1e-05,0.0011107222222222,0.0374356111111111
Ind219,Iberian,0.0204436666666666,0.9399696111111112,0.0032062222222222,0.0025315555555555,0.0338488333333333
Ind220,Iberian,1e-05,0.6840751111111112,0.2788939444444444,0.0076638888888888,0.0293569444444444
Ind221,Iberian,1e-05,0.9012590555555556,0.0817944444444444,1e-05,0.0169265
Ind222,Iberian,0.0071895555555555,0.7054651111111111,0.184697611111111,0.0091158888888888,0.0935317777777777
Ind223,Iberian,0.0151463888888888,0.9092317222222224,0.0227988333333333,0.0114720555555555,0.0413509444444444
Ind224,Iberian,1e-05,0.7626719999999998,0.2286637222222222,0.0015473333333333,0.0071069444444444
Ind225,Iberian,1e-05,0.7235883333333332,0.247662111111111,0.0056491666666666,0.0230905
Ind226,Iberian,1e-05,0.8563528888888889,0.1414245555555555,1e-05,0.0022026111111111
Ind227,Iberian,1e-05,0.8514127222222222,0.1434881111111111,1e-05,0.0050792222222222
Ind228,Iberian,1e-05,0.9420581666666664,0.0369859444444444,0.0059338888888888,0.015012
Ind229,Iberian,1e-05,0.9161997222222222,0.0837702777777777,1e-05,1e-05
Ind230,Iberian,1e-05,0.8955186666666664,0.0966480555555555,0.0024959444444444,0.0053273888888888
Ind231,Iberian,1e-05,0.8566531666666666,0.117628611111111,0.0040612777777777,0.0216470555555555
Ind232,Iberian,1e-05,0.9035354999999998,0.0746542222222222,0.0039749444444444,0.0178253888888888
Ind233,Iberian,1e-05,0.8200335555555556,0.1572438888888888,1e-05,0.0227025555555555
Ind234,Iberian,0.0010431111111111,0.8357300555555556,0.1273936666666667,0.0074684444444444,0.0283646666666666
Ind235,Iberian,1e-05,0.7473602222222224,0.2490518888888888,1e-05,0.0035679444444444
Ind236,Iberian,0.0112383888888888,0.860787611111111,0.0257757222222222,0.0088996111111111,0.0932983333333333
Ind237,Iberian,0.0202831666666666,0.9337606111111112,1e-05,0.0077633888888888,0.0381827777777777
Ind238,Iberian,1e-05,0.8916355555555555,0.0823144444444444,0.0064523333333333,0.0195875
Ind239,Iberian,1.272222222222222e-05,0.971312611111111,0.0013866111111111,0.0099141666666666,0.0173738333333333
Ind240,Iberian,1e-05,0.9854838333333332,1e-05,0.0022128888888888,0.0122832222222222
Ind241,Iberian,1e-05,0.9935342222222222,1e-05,0.0006679444444444,0.0057778333333333
Ind242,Iberian,1e-05,0.7457461666666667,0.226959,0.0036961666666666,0.0235887777777777
Ind243,Iberian,0.0009866111111111,0.8527341111111112,0.1150661666666666,0.0080882222222222,0.0231248333333333
Ind244,Iberian,1e-05,0.8384127222222221,0.1384096111111111,0.0044559444444444,0.0187117222222222
Ind245,Iberian,1e-05,0.8110585555555555,0.1575722222222222,0.0038266111111111,0.0275326111111111
Ind246,Iberian,0.0009161666666666,0.7871472777777777,0.1685315,0.0017191666666666,0.0416858888888888
Ind247,Iberian,1e-05,0.9462141111111112,0.0235453333333333,0.0063624999999999,0.0238681111111111
Ind248,Iberian,1e-05,0.9136401666666668,0.0809311666666666,0.0004376111111111,0.0049809444444444
Ind249,Iberian,1e-05,0.867927611111111,0.1160435,0.0040792222222222,0.0119396666666666
Ind250,Iberian,1e-05,0.965955777777778,0.0238092222222222,0.0037174444444444,0.0065075555555555
Ind251,Iberian,0.002638,0.9052058333333332,0.074394611111111,0.0030923333333333,0.0146691111111111
Ind252,Iberian,1e-05,0.912643,0.0759599999999999,0.0025690555555555,0.0088179444444444
Ind253,Iberian,1e-05,0.863582,0.1172825555555555,0.0054092222222222,0.0137162222222222
Ind254,Iberian,1e-05,0.8450869999999998,0.135352,0.0015274999999999,0.0180235
Ind255,Iberian,1e-05,0.9392809444444444,0.0470748333333333,1.0055555555555557e-05,0.0136242222222222
Ind256,Iberian,1e-05,0.9780368888888886,0.0040926666666666,1e-05,0.0178503888888888
Ind257,Iberian,1e-05,0.9458111666666668,0.0184439444444444,0.0051934444444444,0.0305414444444444
Ind258,Iberian,1.0055555555555557e-05,0.8493397222222222,0.1411358333333333,0.002203,0.0073114444444444
Ind259,Iberian,1e-05,0.7756349444444445,0.2090459444444444,0.0029938333333333,0.0123151666666666
Ind260,Iberian,1e-05,0.8380339999999998,0.1542190555555555,1e-05,0.007727
Ind261,Iberian,1e-05,0.8406401666666667,0.1393549444444444,0.0044520555555555,0.0155427777777777
Ind262,Iberian,1e-05,0.8474771666666667,0.1283473333333333,0.0043676666666666,0.0197978888888888
Ind263,Iberian,1e-05,0.8112758333333334,0.1689343888888888,0.0018081666666666,0.0179717222222222
Ind264,Iberian,1.0333333333333332e-05,0.8228333333333333,0.1510497222222222,0.0071156666666666,0.0189909444444444
Ind265,Iberian,1e-05,0.9283757222222222,0.0430731111111111,0.0076805555555555,0.0208606111111111
Ind266,Iberian,1e-05,0.80196,0.1869387777777777,1.0055555555555557e-05,0.0110811666666666
Ind267,Iberian,1e-05,0.8018567777777778,0.1855390555555555,0.0026919444444444,0.0099021666666666
Ind268,Iberian,1e-05,0.6794725555555556,0.2817152222222222,0.0082163888888888,0.0305857222222222
Ind269,Iberian,1e-05,0.6635275555555555,0.2969319444444444,0.0092590555555555,0.0302714444444444
Ind270,Iberian,1e-05,0.6901252222222223,0.2957246111111111,1.0055555555555557e-05,0.0141301111111111
Ind271,Iberian,1e-05,0.7323321111111111,0.2477736666666666,0.0078562777777777,0.0120279444444444
Ind272,Iberian,1e-05,0.854327,0.1302477777777777,0.0035622222222222,0.0118529444444444
Ind273,Iberian,1e-05,0.7872735555555556,0.1949141666666666,0.0042919444444444,0.0135103888888888
Ind274,Iberian,1e-05,0.6641609444444446,0.3159189444444444,0.0042957777777777,0.0156143333333333
Ind275,Iberian,1e-05,0.6861937222222222,0.3029271111111111,1e-05,0.0108591666666666
Ind276,Iberian,1e-05,0.6673090555555556,0.2966139444444444,0.0060850555555555,0.0299818888888888
Ind277,Iberian,1e-05,0.9705552222222222,1e-05,0.0076813333333333,0.0217434444444444
Ind278,Iberian,1e-05,0.9853912777777778,0.0025688333333333,1e-05,0.0120199444444444
