name,Population,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5
Ind61,Gambian,0.9999597222222224,1.0277777777777776e-05,1e-05,1e-05,1e-05
Ind62,Gambian,0.8076606111111112,1e-05,1e-05,0.1923093333333333,1.0055555555555557e-05
Ind63,Gambian,0.813104111111111,1e-05,1e-05,0.1868658888888889,1e-05
Ind64,Gambian,0.7488142777777776,0.0012911666666666,1e-05,0.2396173333333333,0.010267
Ind65,Gambian,0.6171551666666666,1e-05,1e-05,0.3828145555555556,1.0277777777777776e-05
Ind66,Gambian,0.7977903333333332,1e-05,1e-05,0.2021796666666666,1e-05
Ind67,Gambian,0.8716196111111107,1e-05,1e-05,0.1283503333333333,1e-05
Ind68,Gambian,0.7848577777777778,1e-05,1e-05,0.2151122222222222,1e-05
Ind69,Gambian,0.7986846111111112,0.0011958333333333,0.0025118333333333,0.1964201666666666,0.0011874999999999
Ind70,Gambian,0.8319526111111111,1e-05,1.0444444444444443e-05,0.1680169444444444,1e-05
Ind71,Gambian,0.7538117222222223,1e-05,1.0333333333333332e-05,0.2461579444444444,1e-05
Ind72,Gambian,0.7663359444444445,0.0053519999999999,1e-05,0.2260757777777777,0.0022261111111111
Ind73,Gambian,0.8405457222222221,1e-05,1e-05,0.1594242777777778,1e-05
Ind74,Gambian,0.7953959444444445,1e-05,1e-05,0.2045734444444444,1.0611111111111111e-05
Ind75,Gambian,0.7342712777777779,1e-05,1e-05,0.2656985555555555,1.0166666666666669e-05
Ind76,Gambian,0.7633756666666666,0.0062637222222222,1e-05,0.2300485,0.0003021666666666
Ind77,Gambian,0.8151728888888888,1e-05,1e-05,0.1847966666666666,1.0444444444444443e-05
Ind78,Gambian,0.7149476666666668,1e-05,1e-05,0.285022,1.0277777777777776e-05
Ind79,Gambian,0.7581645,0.0104111111111111,1e-05,0.2308769444444444,0.0005375555555555
Ind80,Gambian,0.8086727777777776,1e-05,1e-05,0.1912968888888888,1.0333333333333332e-05
Ind81,Gambian,0.6521107777777777,0.0071275,1e-05,0.2728729444444444,0.0678787777777777
Ind82,Gambian,0.836084,1e-05,1e-05,0.1638859444444444,1.0055555555555557e-05
Ind83,Gambian,0.9982122777777775,1e-05,1e-05,0.0017577222222222,1e-05
Ind84,Gambian,0.6995841666666666,1e-05,1e-05,0.3003858333333333,1e-05
Ind85,Gambian,0.849002111111111,0.0001555,1e-05,0.1508223333333333,1.0055555555555557e-05
Ind86,Gambian,0.778046722222222,0.0047321111111111,1e-05,0.2166022777777777,0.0006091111111111
Ind87,Gambian,0.8784671666666666,1e-05,1e-05,0.1215028333333333,1e-05
